,id,name,mpn,url_1,price_1,old_price_1,currency_1,info,cpu_type_1,cpu_implementation_1,cpu_number_of_cores_1,display_size__inch_1,memory_ram__gb_1,storage_type_1,storage_capacity__gb_1,design_color_name_1,general_year_1,url_2,url_3,url_4,price_2,old_price_2,currency_2,price_3,old_price_3,currency_3,price_4,old_price_4,currency_4,url_5,url_6,url_7,price_5,old_price_5,currency_5,price_6,old_price_6,currency_6,url_8,url_9,url_10,url_11,price_7,old_price_7,currency_7,price_8,old_price_8,currency_8,price_9,old_price_9,currency_9,url_12,price_10,old_price_10,currency_10
43,6008,Lenovo ThinkPad,20W400K4US,https://www.bestbuy.com/site/lenovo-thinkpad-15-6-fhd-1920x1080-ips-300nits-anti-glare-touch-laptop-intel-core-i7-1165g7-512gb-ssd/6507632.p?skuId=6507632,1189.99,,USD,2021 - Intel 10th Generation Core i7 - 1165G7 - 15.6 inch - 16GB - 16GB SSD - Black - 20W400K4US,Intel 10th Generation Core i7,1165G7,,15.6,16,SSD,16,Black,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,707,Lenovo Thinkpad T14 Gen 3,21AH00BQUS,https://www.bol.com/be/nl/p/lenovo-thinkpad-t14-gen-3-14-intel-core-i5-1235u-16gb-ddr4ram-256gb-nvme-ssd-windows-10-pro-intel-iris-xe-graphics/9300000112895450/,1099,1199,EUR,Intel Core i5 - i5-1235U - 10 cores - 14 inch - 16GB - 256GB SSD - Black - 21AH00BQUS,Intel Core i5,i5-1235U,10,14,16,SSD,256,Black,,https://devices-api-prd.s3.eu-west-3.amazonaws.com/4c9f1c01c1730abe7ad0da4f9b3a6b24.jpg,https://devices-api-prd.s3.eu-west-3.amazonaws.com/a4cc034b780f800579c996baa162e135.jpg,https://devices-api-prd.s3.eu-west-3.amazonaws.com/d0bb258375f34547cc9b11fd210a672a.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,2226,Hp pavilion 14-DV0000NB,2G2D9EA,https://www.bol.com/be/nl/p/hp-pavilion-laptop-14-dv0000nb/9300000071704008/,929,,EUR,Intel Core i7 - i7-1165G7 - 4 cores - 14 inch - 1000GB - 1000GB SSD - Silver - 2G2D9EA,Intel Core i7,i7-1165G7,4,14,1000,SSD,1000,Silver,,https://www.bol.com/be/nl/p/hp-14-dv0000nb-14-fhd-i7-1165-16gb-1tb-ssd-mx450-2gb-w11/9300000071704008/,,,949,,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,1390,Microsoft Surface 4,5UI-00009,https://www.bol.com/be/nl/p/microsoft-surface-4-laptop-amd-r7se-15-inch-8gb-platinum/9300000027717069/,910.27,920.14,EUR,2021 - AMD Ryzen 7 - 4980U - 8 cores - 15 inch - 8GB - 256GB SSD - Platinum - 5UI-00009,AMD Ryzen 7,4980U,8,15,8,SSD,256,Platinum,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,711,Lenovo Thinkpad E15,20TD0027MB,https://www.bol.com/be/nl/p/lenovo-thinkpad-e15-notebook-39-6-cm-1920-x-1080-pixels-intel-11de-generatie-core-i5-16-gb-ddr4-sdram-512-gb-ssd-wi-fi-6-windows-10-pro-zwart/9300000019262619/,937.2,955.82,EUR,Intel Core i5 - Intel Core i5-1135G7 - 4 cores - 15.6 inch - 16GB - 512GB SSD - Black - 20TD0027MB,Intel Core i5,Intel Core i5-1135G7,4,15.6,16,SSD,512,Black,,https://devices-api-prd.s3.eu-west-3.amazonaws.com/70d4207681688694975519bff9e0278a.jpg,https://devices-api-prd.s3.eu-west-3.amazonaws.com/fbfb3660e0b99e2b3fb2c8d9b6a855b7.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,6010,Hp omen,15-ek0023dx,https://www.bestbuy.com/site/hp-omen-15-6-4k-uhd-gaming-laptop-intel-core-i7-16gb-memory-nvidia-geforce-rtx-2070-1tb-ssd-shadow-black/6412913.p?skuId=6412913,1529.99,,USD,2020 - Intel 10th Generation Core i7 - 10750H - 6 cores - 15.6 inch - 16GB - 1000GB SSD - Shadow Black - 15-ek0023dx,Intel 10th Generation Core i7,10750H,6,15.6,16,SSD,1000,Shadow Black,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,2236,Acer Aspire 3 A317-32-C4KJ,NX.HF2EH.002,https://www.bol.com/be/nl/p/acer-aspire-3-a317-32-c4kj-laptop-17-3-inch-azerty/9200000124601209/,333.42,335.74,EUR,2021 - Intel Celeron - N4000 - 2 cores - 17.3 inch - 4GB - 1000GB HDD - Black - NX.HF2EH.002,Intel Celeron,N4000,2,17.3,4,HDD,1000,Black,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,723,HP Pavilion 15-EG1441ND,6L9A7EA#ABH,https://www.bol.com/be/nl/p/hp-pavilion-15-eg1441nd-i5-1155g7-notebook-39-6-cm-full-hd-intel-core-i5-16-gb-ddr4-sdram-512-gb-ssd-wi-fi-6-windows-11-home-zilver/9300000096879928/,722.7,722.5,EUR,Intel Core i5 - i5-1155G7 - 4 cores - 15.6 inch - 16GB - 512GB SSD - Silver - 6L9A7EA#ABH,Intel Core i5,i5-1155G7,4,15.6,16,SSD,512,Silver,,https://devices-api-prd.s3.eu-west-3.amazonaws.com/52c4dbc2c942c871ecbac800c167e7dc.jpg,https://devices-api-prd.s3.eu-west-3.amazonaws.com/0fc0c7aa1ad566b23b0fda76bba50cad.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,4250,Acer Chromebook Spin 514 CP514,NX.A02EH.008,https://azerty.nl/product/acer-chromebook-spin-514-cp514-1wh-draaibaar-design/4612315,760.8,760.94,EUR,AMD Ryzen™ 5 - 3500C - 4 cores - 14 inch - 8GB - 128GB SSD - Steel Grey - NX.A02EH.008,AMD Ryzen™ 5,3500C,4,14,8,SSD,128,Steel Grey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,1968,HP ProBook 450 G9,6A183EA,https://www.bol.com/be/nl/p/probook-450-g9-intel-core-i5-1235u-8gb-ddr4-3200-sdram-512-gb-m-2-2280-pcie-nvm-express/9300000112698910/,1100.6,1099,EUR,Intel Core i5 - 1235U - 15.6 inch - 8GB - 512GB SSD - Silver - 6A183EA,Intel Core i5,1235U,,15.6,8,SSD,512,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,7044,HP EliteBook 840 G4,EliteBook840G4,https://www.bol.com/be/nl/p/hp-elitebook-840-g4-notebook-35-6-cm-full-hd-touchscreen-intel-core-i7-16-gb-ram-512-gb-ssd-windows-10-professional/9300000140081681/,,399,EUR,Intel Core i7 - i7-7600U - 14 inch - 8GB - 256GB - 256GB SSD - Silver - EliteBook840G4,Intel Core i7,i7-7600U,,14,8,SSD,256,Silver,,https://www.bol.com/be/nl/p/hp-elitebook-840-g4-notebook-35-6-cm-full-hd-intel-core-i7-8-gb-ram-256-gb-ssd-windows-10-professional/9300000142921687/,,,379,,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,729,Msi Creator Z17 A12UHT-017NL,9S7-17N112-017,https://www.bol.com/be/nl/p/msi-creator-z17-a12uht-017nl-creator-laptop-17-inch-165hz/9300000075189531/,,2729,EUR,Intel® Core™ i9 - i9-12900H - 14 cores - 17 inch - 32GB - 2000GB SSD - Gray - 9S7-17N112-017,Intel® Core™ i9,i9-12900H,14,17,32,SSD,2000,Gray,,https://azerty.nl/product/msi-creator-z17-a12uht-017nl-laptop/4734848,https://devices-api-prd.s3.eu-west-3.amazonaws.com/54fc5bbb2c4dcea2c89e022a7c84c713.jpg,https://devices-api-prd.s3.eu-west-3.amazonaws.com/9cacd9e910a778598ba4882b7bfe0f60.jpg,2899,3993.29,EUR,,,,,,,https://devices-api-prd.s3.eu-west-3.amazonaws.com/ca0facb879c84e2944f07bd8575c586a.jpg,,,,,,,,,,,,,,,,,,,,,,,,,
55,2271,Asus VivoBook M3502QA-BQ088W,90NB0XX1-M003K0,https://www.bol.com/be/nl/p/asus-vivobook-m3502qa-bq088w-laptop-15-6-inch/9300000094302890/,508.64,513.87,EUR,AMD Ryzen 5 - 5600H - 6 cores - 15.6 inch - 16GB - 512GB SSD - Gray - 90NB0XX1-M003K0,AMD Ryzen 5,5600H,6,15.6,16,SSD,512,Gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,2955,Asus VivoBook S 15 K3502ZA-L1048W,90NB0WK2-M003W0,https://www.bol.com/be/nl/p/asus-vivobook-s-15-laptop-k3502za-l1048w/9300000117600953/,712.29,655.19,EUR,Intel Core i5 - i5-12500H - 15 inch - 16GB - 512GB SSD - Black - 90NB0WK2-M003W0,Intel Core i5,i5-12500H,,15,16,SSD,512,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,4883,Microsoft Surface 4,5W6-00024,https://www.bestbuy.com/site/microsoft-surface-laptop-4-15-touch-screen-amd-ryzen-7-surface-edition-8gb-memory-512gb-solid-state-drive-matte-black/6455191.p?skuId=6455191,1000.99,1099.99,USD,2021 - AMD Ryzen 7 Microsoft Surface Edition - 4980U - 8 cores - 15 inch - 8GB - 512GB SSD - Matte Black - 5W6-00024,AMD Ryzen 7 Microsoft Surface Edition,4980U,8,15,8,SSD,512,Matte Black,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,4886,Microsoft Surface 5,RKL-00001,https://www.bestbuy.com/site/microsoft-surface-laptop-5-15-touch-screen-intel-evo-platform-core-i7-32gb-memory-1tb-ssd-latest-model-black/6517646.p?skuId=6517646,2399.99,1999.99,USD,2022 - Intel 12th Generation Core i7 Evo Platform - 1255U - 15 inch - 32GB - 1000GB SSD - Black - RKL-00001,Intel 12th Generation Core i7 Evo Platform,1255U,,15,32,SSD,1000,Black,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,735,Lenovo Yoga Slim 7 4600U,82A200DHMB,https://www.bol.com/be/nl/p/lenovo-yoga-slim-7-4600u-notebook-35-6-cm-full-hd-amd-ryzen-5-8-gb-lpddr4x-sdram-512-gb-ssd-wi-fi-6-windows-10-home-grijs/9300000016038255/,719,759,EUR,AMD Ryzen 5 - 4600U - 6 cores - 14 inch - 8GB - 512GB SSD - Gray - 82A200DHMB,AMD Ryzen 5,4600U,6,14,8,SSD,512,Gray,,https://devices-api-prd.s3.eu-west-3.amazonaws.com/e5e353cca2710bec6521583116956077.jpg,https://devices-api-prd.s3.eu-west-3.amazonaws.com/e4d37051e79caff7901845b7a12807d8.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,730,Asus VIVOBOOK 17 M1702QA-AU007W,M1702QA-AU007W,https://www.bol.com/be/nl/p/asus-vivobook-17-m1702qa-au007w-17-3-full-hd-ryzen-5-5600h-8gb-512gb-ssd-windows-11-home-blauw/9300000128429942/,885,825.41,EUR,AMD Ryzen 5 - 5600H - 6 cores - 17.3 inch - 8GB - 512GB SSD - Blue - M1702QA-AU007W,AMD Ryzen 5,5600H,6,17.3,8,SSD,512,Blue,,https://devices-api-prd.s3.eu-west-3.amazonaws.com/9bcdfd1aa48f53fbeb24fb9d140f924e.jpg,https://devices-api-prd.s3.eu-west-3.amazonaws.com/7f32e29b354f806508e980d9ae117a70.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,2319,Acer Aspire 5,A515-56-70N0,https://www.bol.com/be/nl/p/acer-aspire-5-a515-56-70n0-intel-core-i7-39-6-cm-1920-x-1080-pixels-16-gb-512-gb-windows-10-home/9300000050782485/,726.6,699,EUR,Intel Core i7 - i7-1165G7 - 4 cores - 15.6 inch - 16GB - 512GB SSD - Silver - A515-56-70N0,Intel Core i7,i7-1165G7,4,15.6,16,SSD,512,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,741,Asus Rog Zephyrus G14 GA401QE-K2118T-BE 5800HS,90NR05R2-M04150,https://www.bol.com/be/nl/p/asus-rog-zephyrus-g14-ga401qe-k2118t-be-5800hs-notebook-35-6-cm-wide-quad-hd-amd-ryzen-7-16-gb-ddr4-sdram-512-gb-ssd-nvidia-geforce-rtx-3050-ti-wi-fi-6-windows-10-home-zilver-wit/9300000044143352/,1459,1479,EUR,AMD Ryzen 7 - 5800HS - 8 cores - 14 inch - 16GB - 512GB SSD - Silver - 90NR05R2-M04150,AMD Ryzen 7,5800HS,8,14,16,SSD,512,Silver,,https://devices-api-prd.s3.eu-west-3.amazonaws.com/a37bcec78b2ebd78dcd19c90e67c651f.jpg,https://devices-api-prd.s3.eu-west-3.amazonaws.com/89ae522058db031dafaec113fe1703f8.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,3934,Apple MacBook Pro,MKGQ3D/A,https://azerty.nl/product/apple-macbook-pro-m1-pro/4625896,2683.59,2679.64,EUR,Apple M1 Pro - M1 Pro - 10 cores - 14.2 inch - 16GB - 1000GB SSD - Space Gray - MKGQ3D/A,Apple M1 Pro,M1 Pro,10,14.2,16,SSD,1000,Space Gray,,https://www.bol.com/be/nl/p/apple-macbook-pro-mkgq3d-a-14-inch-apple-m1-pro-1-tb-space-grey-qwertz/9300000060466141/,,,3174,3173.5,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,722,Lenovo Ideapad Flex 5 82B8000SMH,82B8000SMH,https://www.bol.com/be/nl/p/lenovo-ideapad-flex-5-82b8000smh-chromebook-13-inch/9300000001146690/,335.67,339.07,EUR,2020 - Intel Core i3 - i3-10110U - 2 cores - 13.3 inch - 4GB - 64GB Flash - Gray - 82B8000SMH,Intel Core i3,i3-10110U,2,13.3,4,Flash,64,Gray,2020,https://devices-api-prd.s3.eu-west-3.amazonaws.com/3fe5c7eed21070e67c3308043881cd77.jpg,https://devices-api-prd.s3.eu-west-3.amazonaws.com/2b7000d2ebc400c403faa1e3cacf3970.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,727,Acer Nitro 5 AN515-55-74K7,19686,https://www.bol.com/be/nl/p/acer-nitro-5-an515-55-74k7-15-6-gaming-laptop-i7-10750h-8-512gb-1650ti/9200000132966601/,700.59,706.61,EUR,2020 - Intel Core i7 - 10750H - 6 cores - 15.6 inch - 8GB - 512GB SSD - Black Red - 19686,Intel Core i7,10750H,6,15.6,8,SSD,512,Black Red,2020,https://devices-api-prd.s3.eu-west-3.amazonaws.com/ada6b3729bfe4fb9e89c8d619f3b818f.jpg,https://devices-api-prd.s3.eu-west-3.amazonaws.com/120f36058290991a94fa181e5ee7eb51.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,4878,Lenovo IdeaPad 3 15 HD Touch Screen,81X800KLUS,https://www.bestbuy.com/site/lenovo-ideapad-3-15-hd-touch-screen-laptop-intel-core-i3-1115g4-intel-uhd-graphics-8gb-memory-256gb-ssd-almond/6497829.p?skuId=6497829,499.99,,USD,2021 - Intel 11th Generation Core i3 - 1115G4 - 2 cores - 15.6 inch - 8GB - 256GB SSD - Almond - 81X800KLUS,Intel 11th Generation Core i3,1115G4,2,15.6,8,SSD,256,Almond,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,1130,HP X360 14A-CA0018NB,74S38EA,https://www.bol.com/be/nl/p/hp-x360-14a-ca0018nb-2-in-1-chromebook-14-inch-azerty/9300000118527214/,369,319,EUR,Intel Celeron - N4120 - 4 cores - 14 inch - 4GB - 64GB Flash - Blue - 74S38EA,Intel Celeron,N4120,4,14,4,Flash,64,Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,1306,Asus BR1100FKA-BP0328R N6000 Hybrid,90NX03A1-M03930,https://www.bol.com/be/nl/p/asus-br1100fka-bp0328r-n6000-hybride-29-5-cm-touchscreen-hd-intel-pentium-n-8-gb-ddr4-sdram-128-gb-flash-wi-fi-6-windows-10-pro-grijs/9300000052887082/,764.19,516.99,EUR,AMD 3015Ce - N6000 - 4 cores - 11.6 inch - 8GB - 128GB - 128GB Flash - Dark Grey - 90NX03A1-M03930,AMD 3015Ce,N6000,4,11.6,8,Flash,128,Dark Grey,,https://azerty.nl/product/asus-br1100fka-bp0328r-laptop/4786652,https://www.bol.com/be/nl/p/qwerty-br1100fka-grey-11-6i-n6000-8g-ddr4-on-board-128g-emmc-windows-10-pro-qwerty/9300000052887082/,,532.95,555,EUR,561,628.93,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,6018,Msi Summit E13 Flip Evo,SUME1312013,https://www.bestbuy.com/site/msi-summit-e13-flip-evo-13-4-laptop-intel-core-i7-32-gb-memory-1-tb-ssd-ink-black/6501334.p?skuId=6501334,1749.99,1699.99,USD,2022 - Intel 12th Generation Core i7 - 1260P - 13.4 inch - 32GB - 1000GB SSD - Ink Black - SUME1312013,Intel 12th Generation Core i7,1260P,,13.4,32,SSD,1000,Ink Black,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,734,Acer Aspire 5 A517-52-57EX,NX.A5DEH.007,https://www.bol.com/be/nl/p/acer-aspire-5-a517-52-57ex-laptop-17-3-inch-azerty/9300000061847360/,899,819,EUR,Intel Core i5 - i5-1135G7 - 4 cores - 17.3 inch - 16GB - 512GB SSD - Silver - NX.A5DEH.007,Intel Core i5,i5-1135G7,4,17.3,16,SSD,512,Silver,,https://devices-api-prd.s3.eu-west-3.amazonaws.com/869a5b8d9de16b3bc43ede854b0071ab.jpg,https://devices-api-prd.s3.eu-west-3.amazonaws.com/388a36a6e16f6f8fe9121f647086bb16.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,739,HP Omen 17-CK1024NB,67M52EA#UUG,https://www.bol.com/be/nl/p/hp-omen-17-ck1024nb-17-3-i7-12700h-16gb-ddr5-1tb-ssd-rtx-3060-w11/9300000126068215/,1799,1827.6,EUR,Intel Core i7 - 12700H - 14 cores - 17.3 inch - 16GB - 1GB SSD - Black - 67M52EA#UUG,Intel Core i7,12700H,14,17.3,16,SSD,1,Black,,https://www.coolblue.be/en/product/899264/hp-omen-17-ck1024nb-azerty.html,https://devices-api-prd.s3.eu-west-3.amazonaws.com/c613cf9e2349fb9399740b30206e8225.jpg,https://devices-api-prd.s3.eu-west-3.amazonaws.com/33fddf3250b4661fee2503670312db95.jpg,1799,1978.9,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,1249,Lenovo Ideapad Duet SA6F0077BE,ZA6F0077BE,https://www.bol.com/be/nl/p/lenovo-ideapad-duet-za6f0077be-chromebook-10-1-inch-azerty/9300000025880380/,295.3,295,EUR,2021 - MediaTek P60T - Helio P60T - 8 cores - 10.1 inch - 4GB - 128GB Flash - Blue - ZA6F0077BE,MediaTek P60T,Helio P60T,8,10.1,4,Flash,128,Blue,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,744,Dell Latitude 5580,Latitude5580,https://www.bol.com/be/nl/p/dell-latitude-5580-notebook-39-6-cm-full-hd-touchscreen-intel-core-i5-8gb-ram-256-gb-ssd-nvidia-geforce-940mx-windows-10-pro/9300000129312513/,499,,EUR,Intel Core i5 - Intel Core i5-6300U - 2 cores - 15.6 inch - 8GB - 256GB SSD - black - Latitude5580,Intel Core i5,Intel Core i5-6300U,2,15.6,8,SSD,256,black,,https://www.bol.com/be/nl/p/dell-latitude-5580-notebook-39-6-cm-full-hd-intel-core-i7-16gb-ram-512-gb-ssd-nvidia-geforce-940mx-windows-10-pro/9300000129312516/,https://www.bol.com/be/nl/p/dell-latitude-5580-notebook-39-6-cm-full-hd-intel-core-i5-8gb-ram-512-gb-ssd-windows-10-pro-zwart/9300000127262401/,https://www.bol.com/be/nl/p/dell-latitude-5580-notebook-39-6-cm-full-hd-intel-core-i5-8gb-ram-256gb-ssd-windows-10-pro/9300000119460569/,499,,EUR,399,449,EUR,349,399,EUR,https://www.bol.com/be/nl/p/dell-latitude-5580-notebook-39-6-cm-full-hd-intel-core-i5-8gb-ram-256gb-ssd-windows-10-pro/9300000089025914/,https://devices-api-prd.s3.eu-west-3.amazonaws.com/f842ff1fb1581c0559bd0babc151d596.jpg,https://devices-api-prd.s3.eu-west-3.amazonaws.com/40bdc45c9f47425fa3b72b5faef6151b.jpg,389,,EUR,,,,,,,,,,,,,,,,,,,,
74,1140,Lenovo V V15,82C50075MH,https://www.bol.com/be/nl/p/lenovo-v-v15-notebook-39-6-cm-full-hd-intel-core-i5-8-gb-ddr4-sdram-256-gb-ssd-wi-fi-5-windows-10-home-grijs/9300000025715618/,559,,EUR,Intel Core i5 - i5-1035G1 - 4 cores - 15.6 inch - 8GB - 256GB SSD - Gray - 82C50075MH,Intel Core i5,i5-1035G1,4,15.6,8,SSD,256,Gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,779,Msi Gaming Creator Z17 A12UHST-015NL,9S7-17N112-015,https://www.bol.com/be/nl/p/msi-gaming-laptop-creator-z17-a12uhst-015nl/9300000075189513/,,3892,EUR,Intel® Core™ i9 - i9-12900H - 14 cores - 17 inch - 64GB - 2000GB SSD - Gray - 9S7-17N112-015,Intel® Core™ i9,i9-12900H,14,17,64,SSD,2000,Gray,,https://azerty.nl/product/msi-creator-z17-a12uhst-015nl-laptop/4734847,https://devices-api-prd.s3.eu-west-3.amazonaws.com/e963cc526ff9333f6e37370cb008a428.jpg,,4839.4,5081.4,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,780,Acer Predator Triton 500 SE PT516-52S-98LA,NH.QFREH.004,https://www.bol.com/be/nl/p/acer-predator-triton-500-se-pt516-52s-98la/9300000074230724/,2999,3099,EUR,Intel Core i9 - i9-12900H - 14 cores - 16 inch - 32GB - 1000GB SSD - Gray - NH.QFREH.004,Intel Core i9,i9-12900H,14,16,32,SSD,1000,Gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,747,HP Envy X360 15-EW0581ND,6M024EA#ABH,https://www.bol.com/be/nl/p/hp-envy-x360-15-ew0581nd-i5-1240p-hybride-39-6-cm-touchscreen-full-hd-intel-core-i5-16-gb-ddr4-sdram-512-gb-ssd-wi-fi-6e-windows-11-home-zilver/9300000100359042/,1149,919,EUR,Intel Core i5 - i5-1240P - 12 cores - 15.6 inch - 16GB - 512GB SSD - Silver - 6M024EA#ABH,Intel Core i5,i5-1240P,12,15.6,16,SSD,512,Silver,,https://devices-api-prd.s3.eu-west-3.amazonaws.com/c8fd5eae296a332c1fc415e964adec3b.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,6001,Lenovo ThinkPad,21AB003LUS,https://www.bestbuy.com/site/lenovo-thinkpad-13-3-4k-ultra-hd-laptop-amd-ryzen-5-pro-5650u-256gb-ssd/6514651.p?skuId=6514651,684.99,,USD,2021 - AMD Ryzen 5 5000 Series - 5650U - 13.3 inch - 8GB - 8GB SSD - Black - 21AB003LUS,AMD Ryzen 5 5000 Series,5650U,,13.3,8,SSD,8,Black,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,6773,Asus M1502IA-EJ002W 15,90NB0Y52-M004S0,https://www.bol.com/be/nl/p/asus-m1502ia-ej002w-15-fhd-r5-4600h-8gb-512gb-w11/9300000122298102/,571,591,EUR,AMD Ryzen 5 - 4600H - 6 cores - 15.6 inch - 8GB - 512GB - 512GB SSD - Silver - 90NB0Y52-M004S0,AMD Ryzen 5,4600H,6,15.6,8,SSD,512,Silver,,https://www.bol.com/be/nl/p/asus-m1502ia-ej002w-15-fhd-ryzen-5-4600h-8gb-ddr4-512gb-ssd-w11-home/9300000122298102/,https://www.bol.com/be/nl/p/asus-vivobook-15-m1502ia-ej002w-4600h-notebook-39-6-cm-full-hd-amd-ryzen-5-8-gb-ddr4-sdram-512-gb-ssd-wi-fi-5-windows-11-home-zilver/9300000122297774/,,571,,EUR,645,624,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,1145,HP Chromebook 14A-NA0050NB,74S44EA,https://www.bol.com/be/nl/p/hp-chromebook-14a-na0050nb-14-inch-azerty/9300000118527161/,439,429,EUR,Intel Pentium - N5030 - 4 cores - 14 inch - 8GB - 128GB Flash - Blue - 74S44EA,Intel Pentium,N5030,4,14,8,Flash,128,Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,6006,Microsoft Surface Go 2,8QC-00037,https://www.bestbuy.com/site/microsoft-surface-laptop-go-2-12-4-touch-screen-intel-core-i5-8gb-memory-128gb-ssd-latest-model-ice-blue/6505201.p?skuId=6505201,599.99,,USD,2022 - Intel 11th Generation Core i5 - 1135G7 - 12.4 inch - 8GB - 128GB SSD - Ice Blue - 8QC-00037,Intel 11th Generation Core i5,1135G7,,12.4,8,SSD,128,Ice Blue,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,748,Lenovo Thinkpad T14 G1,31P20S0S15500,https://www.bol.com/be/nl/p/lenovo-thinkpad-t14-g1-i5-10210u-8-256gb-14-w10pro-3-jaar-onsite-garantie/9300000129127828/,999,1099,EUR,Intel Core i5 - 1x 10th Generation Intel® Core™ i5-10210U Processor(Core™ i5-10210U) - 14 inch - 8GB - 256GB SSD - anthracite - 31P20S0S15500,Intel Core i5,1x 10th Generation Intel® Core™ i5-10210U Processor(Core™ i5-10210U),,14,8,SSD,256,anthracite,,https://devices-api-prd.s3.eu-west-3.amazonaws.com/ff5cca1511bda14e9b8b17c68a9c62e8.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,790,Elementkey PowerPixel,ELE-L3-i3,https://www.bol.com/be/nl/p/elementkey-powerpixel-15-6-inch-ultrabook-laptop-i3-6006u-mx130-gpu-8gb-ram-256gb-ssd-windows-11-pro-voor-school-werk-entertainment-zilver/9300000126134049/,599.95,599,EUR,2022 - Intel Core i3 - Intel Core i3 6th gen Skylake - 2 cores - 15.6 inch - 8GB - 256GB SSD - Silver - ELE-L3-i3,Intel Core i3,Intel Core i3 6th gen Skylake,2,15.6,8,SSD,256,Silver,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,1191,HP Victus 16-E0682ND,4T827EA#ABH,https://www.bol.com/be/nl/p/hp-victus-16-e0682nd/9300000057182962/,,1039,EUR,2021 - AMD Ryzen 7 - 5800H - 8 cores - 16.1 inch - 16GB - 1000GB SSD - Blue - 4T827EA#ABH,AMD Ryzen 7,5800H,8,16.1,16,SSD,1000,Blue,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,758,Acer Nitro 5 AN515-45-R9R0,NH.QBREH.002,https://www.bol.com/be/nl/p/acer-nitro-5-an515-45-r9r0-notebook-39-6-cm-amd-ryzen-7-32-gb-ddr4-1000-gb-ssd-nvidia-geforce-rtx-3070-wi-fi-6-windows-10-home-azerty/9300000070954637/,1599,1648.6,EUR,2021 - AMD Ryzen 7 - 5800H - 8 cores - 15.6 inch - 32GB - 1000GB SSD - Black - NH.QBREH.002,AMD Ryzen 7,5800H,8,15.6,32,SSD,1000,Black,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
